states,year,y,NIH,cholesterol,diabetes,diabetes insipidus,diabetes insulin,diabetes mellitus,diabetes symptoms,diabetic,diabetic diet,diabetic ketoacidosis,endocrine,glucose,glycogen,hyperglycemia,hypertension,icd 10 codes,insulin,insulin syringes,ketoacidosis,obesity,polyphagia,prediabetes,sclerosis,signs of diabetes,sugar level,symptoms of diabetes,type 1 diabetes,type 2,type 2 diabetes
Oregon,2013,9.20,5.0,49.666666666666664,54.666666666666664,35.666666666666664,0.0,47.333333333333336,41.666666666666664,39.0,27.333333333333332,30.0,39.0,37.0,32.333333333333336,35.333333333333336,45.333333333333336,25.666666666666668,38.0,46.333333333333336,32.0,45.0,26.666666666666668,44.333333333333336,42.666666666666664,35.333333333333336,0.0,32.0,37.0,51.0,45.0
Pennsylvania,2013,10.10,11.666666666666666,81.66666666666667,73.66666666666667,65.0,68.33333333333333,50.333333333333336,71.33333333333333,61.666666666666664,45.333333333333336,54.666666666666664,65.33333333333333,62.0,60.0,60.0,78.66666666666667,49.666666666666664,63.0,61.0,54.0,67.33333333333333,61.0,48.666666666666664,74.0,73.0,71.66666666666667,53.333333333333336,55.333333333333336,71.66666666666667,64.33333333333333
Rhode Island,2013,9.20,15.0,89.0,76.0,63.666666666666664,0.0,41.333333333333336,69.0,57.0,43.666666666666664,42.0,56.666666666666664,66.0,54.333333333333336,59.333333333333336,74.0,68.33333333333333,61.666666666666664,0.0,56.666666666666664,85.66666666666667,0.0,74.0,71.33333333333333,38.666666666666664,0.0,51.333333333333336,53.0,79.33333333333333,67.0
South Carolina,2013,12.50,7.333333333333333,83.33333333333333,74.33333333333333,78.0,0.0,58.666666666666664,69.0,69.0,72.0,45.0,78.33333333333333,59.666666666666664,57.0,55.0,77.33333333333333,55.0,63.0,0.0,48.333333333333336,76.66666666666667,76.0,46.666666666666664,69.0,78.66666666666667,0.0,61.0,62.0,82.66666666666667,76.0
South Dakota,2013,9.10,7.333333333333333,90.0,100.0,0.0,0.0,93.33333333333333,96.33333333333333,84.66666666666667,21.0,66.66666666666667,94.33333333333333,100.0,86.33333333333333,91.0,96.66666666666667,53.0,100.0,0.0,97.33333333333333,97.66666666666667,0.0,54.333333333333336,100.0,0.0,0.0,97.0,93.66666666666667,0.0,91.66666666666667
Tennessee,2013,12.20,7.333333333333333,83.33333333333333,76.66666666666667,62.333333333333336,0.0,54.333333333333336,72.33333333333333,77.0,74.33333333333333,72.66666666666667,66.33333333333333,59.333333333333336,44.666666666666664,68.0,84.33333333333333,69.66666666666667,69.33333333333333,81.33333333333333,53.666666666666664,65.66666666666667,60.333333333333336,46.0,72.33333333333333,80.33333333333333,100.0,61.333333333333336,55.0,80.0,73.0
Texas,2013,10.90,5.0,73.33333333333333,66.66666666666667,51.333333333333336,50.333333333333336,46.0,63.0,58.666666666666664,53.666666666666664,43.666666666666664,74.33333333333333,51.666666666666664,46.666666666666664,51.0,62.0,34.333333333333336,51.333333333333336,68.33333333333333,40.666666666666664,50.0,51.333333333333336,40.0,54.666666666666664,62.333333333333336,77.66666666666667,51.666666666666664,45.0,65.66666666666667,57.0
Utah,2013,7.10,7.0,68.0,71.0,61.666666666666664,0.0,50.333333333333336,77.0,54.333333333333336,45.0,54.333333333333336,48.0,57.333333333333336,73.0,54.333333333333336,57.666666666666664,31.0,56.666666666666664,0.0,41.666666666666664,69.0,56.0,39.0,66.0,70.0,0.0,67.0,61.666666666666664,80.33333333333333,70.33333333333333
Vermont,2013,7.80,13.333333333333334,89.0,77.66666666666667,0.0,0.0,60.666666666666664,79.33333333333333,56.666666666666664,0.0,0.0,84.0,66.66666666666667,64.0,59.333333333333336,77.66666666666667,64.33333333333333,70.66666666666667,0.0,61.333333333333336,82.33333333333333,0.0,0.0,82.0,0.0,0.0,58.333333333333336,59.0,0.0,66.0
Virginia,2013,9.80,17.666666666666668,81.66666666666667,69.66666666666667,54.333333333333336,0.0,40.0,67.66666666666667,56.0,47.666666666666664,42.666666666666664,56.0,55.333333333333336,49.666666666666664,45.333333333333336,64.0,34.0,51.666666666666664,60.0,43.333333333333336,60.333333333333336,42.0,50.666666666666664,61.666666666666664,61.666666666666664,71.33333333333333,54.666666666666664,50.0,70.66666666666667,60.666666666666664
Washington,2013,8.60,7.333333333333333,68.33333333333333,63.666666666666664,46.666666666666664,0.0,38.0,65.33333333333333,50.0,39.0,36.666666666666664,51.333333333333336,54.0,52.666666666666664,46.333333333333336,54.0,40.666666666666664,51.333333333333336,58.666666666666664,39.0,54.333333333333336,42.0,47.666666666666664,60.666666666666664,57.333333333333336,59.0,48.666666666666664,53.333333333333336,69.66666666666667,67.0
West Virginia,2013,13.00,9.0,94.0,88.33333333333333,91.0,0.0,67.33333333333333,74.0,100.0,95.33333333333333,53.333333333333336,75.0,75.33333333333333,74.66666666666667,70.0,98.0,56.0,82.66666666666667,0.0,54.0,87.0,0.0,17.0,88.0,77.66666666666667,0.0,65.33333333333333,67.33333333333333,99.66666666666667,100.0
Wisconsin,2013,8.20,8.333333333333334,80.0,67.0,55.666666666666664,0.0,48.0,73.0,58.666666666666664,46.333333333333336,45.666666666666664,67.33333333333333,60.666666666666664,53.666666666666664,59.0,67.33333333333333,56.666666666666664,60.333333333333336,0.0,44.333333333333336,67.66666666666667,62.333333333333336,53.0,69.66666666666667,75.0,0.0,62.333333333333336,62.0,74.0,70.66666666666667
Wyoming,2013,8.60,4.666666666666667,87.0,84.0,0.0,0.0,51.333333333333336,81.33333333333333,75.0,0.0,0.0,84.66666666666667,76.66666666666667,32.666666666666664,55.0,83.66666666666667,51.666666666666664,82.66666666666667,0.0,59.0,79.66666666666667,0.0,0.0,91.0,0.0,0.0,33.333333333333336,83.0,0.0,86.66666666666667
Alabama,2014,12.90,7.0,87.66666666666667,79.66666666666667,58.666666666666664,0.0,66.33333333333333,75.0,83.0,90.0,76.0,80.0,67.66666666666667,46.666666666666664,69.0,83.33333333333333,46.333333333333336,76.0,0.0,66.66666666666667,71.66666666666667,87.66666666666667,54.666666666666664,87.0,66.0,0.0,77.33333333333333,62.333333333333336,86.0,69.66666666666667
Alaska,2014,7.40,4.666666666666667,69.0,83.33333333333333,0.0,0.0,62.333333333333336,78.33333333333333,54.666666666666664,0.0,0.0,66.66666666666667,67.66666666666667,50.666666666666664,74.0,77.33333333333333,33.666666666666664,68.33333333333333,0.0,55.0,70.66666666666667,0.0,74.0,74.33333333333333,0.0,0.0,71.33333333333333,45.333333333333336,0.0,64.66666666666667
Arizona,2014,10.00,5.0,76.0,75.66666666666667,59.0,0.0,54.0,67.66666666666667,63.666666666666664,54.333333333333336,56.333333333333336,68.33333333333333,65.33333333333333,54.0,60.333333333333336,72.0,36.666666666666664,65.66666666666667,93.0,47.0,69.0,56.333333333333336,66.33333333333333,66.0,54.333333333333336,0.0,66.33333333333333,52.333333333333336,80.0,60.666666666666664
Arkansas,2014,12.70,5.0,91.66666666666667,82.33333333333333,55.0,0.0,51.0,73.0,91.66666666666667,80.33333333333333,60.333333333333336,85.0,77.66666666666667,56.666666666666664,80.0,79.0,55.666666666666664,77.33333333333333,0.0,67.33333333333333,76.0,62.0,56.333333333333336,82.33333333333333,67.33333333333333,0.0,79.66666666666667,67.33333333333333,93.33333333333333,77.66666666666667
California,2014,10.30,6.0,71.66666666666667,66.33333333333333,42.333333333333336,57.0,44.0,56.666666666666664,48.333333333333336,36.333333333333336,42.0,58.666666666666664,59.666666666666664,47.666666666666664,52.333333333333336,53.666666666666664,30.666666666666668,52.333333333333336,68.66666666666667,37.666666666666664,60.666666666666664,44.666666666666664,70.33333333333333,58.0,43.333333333333336,73.0,51.0,44.0,67.66666666666667,51.0
Colorado,2014,7.20,5.0,66.33333333333333,63.333333333333336,43.0,0.0,37.333333333333336,61.666666666666664,47.666666666666664,42.0,36.0,65.33333333333333,56.0,49.666666666666664,49.0,52.666666666666664,35.0,55.0,0.0,40.0,58.333333333333336,37.333333333333336,75.66666666666667,65.33333333333333,52.666666666666664,0.0,58.0,49.333333333333336,67.33333333333333,50.666666666666664
Connecticut,2014,9.20,10.666666666666666,85.66666666666667,73.33333333333333,57.333333333333336,0.0,58.0,55.333333333333336,51.333333333333336,32.0,58.333333333333336,77.0,66.66666666666667,63.333333333333336,62.666666666666664,70.33333333333333,53.333333333333336,70.33333333333333,0.0,49.666666666666664,75.66666666666667,58.333333333333336,49.0,79.33333333333333,53.0,0.0,51.666666666666664,52.0,77.33333333333333,56.666666666666664
Delaware,2014,11.10,12.666666666666666,100.0,90.0,0.0,0.0,57.333333333333336,78.0,71.33333333333333,56.0,0.0,92.0,84.66666666666667,59.0,65.33333333333333,77.33333333333333,56.0,73.66666666666667,0.0,60.666666666666664,91.66666666666667,0.0,58.666666666666664,78.0,68.66666666666667,0.0,75.0,53.0,0.0,59.666666666666664
District of Columbia,2014,8.40,35.333333333333336,70.66666666666667,66.66666666666667,50.666666666666664,0.0,35.666666666666664,56.0,46.0,32.333333333333336,39.666666666666664,60.333333333333336,50.0,38.333333333333336,55.0,62.333333333333336,28.333333333333332,47.0,0.0,37.666666666666664,63.666666666666664,39.333333333333336,61.666666666666664,60.666666666666664,52.0,0.0,42.333333333333336,46.0,58.0,48.666666666666664
Florida,2014,11.20,4.666666666666667,78.33333333333333,68.0,55.666666666666664,65.33333333333333,57.666666666666664,56.333333333333336,62.0,50.666666666666664,53.0,70.0,58.666666666666664,48.0,60.333333333333336,67.66666666666667,40.0,62.333333333333336,86.66666666666667,43.333333333333336,57.666666666666664,59.333333333333336,50.0,65.66666666666667,46.333333333333336,82.66666666666667,52.0,46.666666666666664,69.66666666666667,54.666666666666664
Georgia,2014,11.50,5.0,71.33333333333333,66.66666666666667,47.0,54.0,42.0,64.33333333333333,59.333333333333336,48.666666666666664,43.0,69.0,54.333333333333336,41.333333333333336,49.666666666666664,59.333333333333336,37.666666666666664,54.333333333333336,87.33333333333333,41.0,56.333333333333336,47.0,54.0,60.333333333333336,64.33333333333333,84.66666666666667,63.666666666666664,45.0,69.0,50.666666666666664
Idaho,2014,7.60,4.333333333333333,75.66666666666667,82.66666666666667,68.0,0.0,59.666666666666664,76.0,67.66666666666667,53.333333333333336,46.333333333333336,74.33333333333333,74.66666666666667,64.0,71.0,72.33333333333333,50.0,83.66666666666667,0.0,47.666666666666664,79.33333333333333,43.333333333333336,57.0,68.66666666666667,62.666666666666664,0.0,76.33333333333333,75.0,88.0,61.333333333333336
Illinois,2014,10.10,6.0,72.33333333333333,69.0,52.0,60.333333333333336,44.0,63.666666666666664,54.666666666666664,40.666666666666664,43.666666666666664,59.0,58.666666666666664,42.333333333333336,56.666666666666664,60.333333333333336,38.333333333333336,56.666666666666664,61.333333333333336,41.333333333333336,63.333333333333336,61.333333333333336,50.0,69.66666666666667,59.666666666666664,73.33333333333333,60.0,50.333333333333336,68.33333333333333,54.333333333333336
Indiana,2014,10.70,6.0,84.33333333333333,83.33333333333333,66.33333333333333,100.0,68.0,73.66666666666667,75.0,69.33333333333333,70.33333333333333,79.66666666666667,79.33333333333333,66.0,76.0,69.33333333333333,44.666666666666664,88.0,0.0,60.0,80.0,52.666666666666664,52.666666666666664,78.0,72.33333333333333,0.0,73.0,73.0,90.0,75.66666666666667
Iowa,2014,9.40,6.0,79.66666666666667,79.0,66.33333333333333,0.0,47.666666666666664,70.66666666666667,68.66666666666667,49.0,83.33333333333333,81.33333333333333,73.66666666666667,63.0,71.0,72.66666666666667,42.333333333333336,69.33333333333333,0.0,64.66666666666667,80.33333333333333,75.33333333333333,57.666666666666664,73.33333333333333,69.66666666666667,0.0,72.0,65.0,82.33333333333333,69.66666666666667
Kansas,2014,10.30,4.666666666666667,67.66666666666667,66.0,42.333333333333336,0.0,45.0,65.33333333333333,61.0,42.0,52.0,60.333333333333336,55.333333333333336,45.666666666666664,57.666666666666664,56.333333333333336,29.666666666666668,59.666666666666664,0.0,45.666666666666664,54.666666666666664,40.666666666666664,45.333333333333336,64.0,62.333333333333336,0.0,64.66666666666667,48.0,70.33333333333333,53.333333333333336
Kentucky,2014,12.40,6.0,81.0,78.66666666666667,62.0,0.0,60.666666666666664,73.33333333333333,80.33333333333333,66.33333333333333,68.0,73.0,67.0,53.333333333333336,70.33333333333333,71.66666666666667,45.0,73.66666666666667,0.0,61.333333333333336,71.0,67.33333333333333,64.66666666666667,77.0,72.0,0.0,72.66666666666667,56.0,75.0,64.33333333333333
Louisiana,2014,11.20,4.333333333333333,77.33333333333333,73.0,55.0,0.0,58.0,65.33333333333333,73.0,71.66666666666667,57.333333333333336,66.33333333333333,61.0,41.666666666666664,78.0,72.33333333333333,42.333333333333336,68.66666666666667,0.0,53.0,61.0,62.333333333333336,57.666666666666664,70.0,68.66666666666667,0.0,63.333333333333336,48.0,69.66666666666667,53.333333333333336
Maine,2014,9.50,7.333333333333333,96.0,82.33333333333333,83.66666666666667,0.0,55.333333333333336,73.33333333333333,72.0,55.0,77.33333333333333,87.66666666666667,73.0,74.0,65.0,75.33333333333333,61.666666666666664,73.33333333333333,0.0,58.666666666666664,82.33333333333333,72.0,55.666666666666664,83.0,65.0,0.0,57.333333333333336,56.666666666666664,86.33333333333333,66.33333333333333
Maryland,2014,10.00,100.0,86.0,80.66666666666667,60.666666666666664,0.0,61.666666666666664,66.66666666666667,60.666666666666664,47.666666666666664,57.0,95.0,70.66666666666667,53.333333333333336,66.0,76.0,54.666666666666664,68.0,0.0,51.666666666666664,85.0,52.333333333333336,68.33333333333333,86.0,53.666666666666664,0.0,57.0,53.666666666666664,78.33333333333333,61.333333333333336
Massachusetts,2014,9.70,15.666666666666666,77.33333333333333,71.0,52.333333333333336,71.66666666666667,44.0,56.0,47.333333333333336,33.666666666666664,43.666666666666664,71.0,64.66666666666667,53.666666666666664,64.33333333333333,62.0,38.333333333333336,63.333333333333336,0.0,46.666666666666664,68.0,62.666666666666664,55.0,83.66666666666667,48.333333333333336,67.33333333333333,48.333333333333336,51.0,67.0,53.333333333333336
Michigan,2014,10.30,6.666666666666667,72.66666666666667,68.33333333333333,65.66666666666667,45.0,49.0,63.666666666666664,64.0,47.666666666666664,57.666666666666664,63.666666666666664,63.666666666666664,55.333333333333336,67.33333333333333,67.66666666666667,38.666666666666664,66.0,62.666666666666664,50.666666666666664,64.33333333333333,50.666666666666664,47.0,75.0,62.333333333333336,77.0,59.666666666666664,53.333333333333336,77.66666666666667,57.666666666666664
Minnesota,2014,8.10,6.333333333333333,73.66666666666667,72.33333333333333,51.0,0.0,45.0,64.33333333333333,55.666666666666664,41.0,65.33333333333333,64.33333333333333,64.66666666666667,46.666666666666664,67.33333333333333,66.0,45.666666666666664,67.0,0.0,54.0,64.0,54.0,56.0,70.0,63.0,0.0,59.0,56.333333333333336,72.0,58.0
Mississippi,2014,12.90,4.0,85.66666666666667,83.0,76.0,0.0,65.33333333333333,76.33333333333333,89.66666666666667,88.33333333333333,70.33333333333333,96.33333333333333,74.0,54.333333333333336,82.0,85.66666666666667,45.666666666666664,74.66666666666667,0.0,57.333333333333336,84.0,61.0,42.666666666666664,83.66666666666667,80.66666666666667,0.0,83.66666666666667,54.333333333333336,84.33333333333333,64.66666666666667
Missouri,2014,11.10,6.0,79.33333333333333,75.0,69.33333333333333,50.0,50.333333333333336,71.66666666666667,69.33333333333333,61.333333333333336,65.33333333333333,66.33333333333333,67.33333333333333,60.0,72.66666666666667,72.33333333333333,51.333333333333336,75.0,0.0,61.0,66.33333333333333,58.333333333333336,51.0,74.0,63.666666666666664,80.33333333333333,70.33333333333333,61.666666666666664,83.0,66.0
Montana,2014,8.80,8.666666666666666,78.66666666666667,88.0,0.0,0.0,54.0,76.66666666666667,65.0,50.333333333333336,0.0,59.0,75.33333333333333,55.666666666666664,72.33333333333333,63.0,61.666666666666664,86.33333333333333,0.0,58.333333333333336,80.66666666666667,0.0,76.0,69.66666666666667,0.0,0.0,75.33333333333333,83.0,96.0,80.66666666666667
Nebraska,2014,9.10,6.333333333333333,74.33333333333333,77.0,73.66666666666667,0.0,72.33333333333333,70.66666666666667,66.33333333333333,48.666666666666664,66.33333333333333,72.33333333333333,67.66666666666667,51.0,72.66666666666667,76.66666666666667,50.333333333333336,72.33333333333333,34.333333333333336,58.333333333333336,85.66666666666667,38.0,53.333333333333336,73.0,71.0,0.0,74.33333333333333,56.333333333333336,83.66666666666667,65.0
Nevada,2014,9.50,3.0,70.33333333333333,71.33333333333333,47.666666666666664,0.0,46.666666666666664,65.33333333333333,59.666666666666664,43.666666666666664,53.333333333333336,53.0,52.333333333333336,40.666666666666664,58.0,58.0,29.0,59.0,0.0,49.666666666666664,50.333333333333336,74.0,68.0,64.66666666666667,55.0,0.0,60.333333333333336,49.666666666666664,74.33333333333333,53.666666666666664
New Hampshire,2014,9.10,8.333333333333334,90.33333333333333,76.0,63.0,0.0,47.666666666666664,67.33333333333333,61.666666666666664,38.666666666666664,62.333333333333336,70.33333333333333,66.66666666666667,50.333333333333336,70.0,63.333333333333336,47.666666666666664,67.66666666666667,0.0,62.0,75.0,0.0,66.0,75.0,51.666666666666664,0.0,68.33333333333333,59.0,76.33333333333333,64.66666666666667
New Jersey,2014,9.60,6.0,85.66666666666667,70.33333333333333,47.666666666666664,44.666666666666664,46.666666666666664,56.666666666666664,54.0,39.666666666666664,42.666666666666664,62.333333333333336,60.666666666666664,43.333333333333336,52.333333333333336,62.0,39.666666666666664,59.333333333333336,63.666666666666664,38.333333333333336,64.0,40.0,58.333333333333336,69.0,50.333333333333336,86.66666666666667,50.666666666666664,44.0,70.66666666666667,53.333333333333336
New Mexico,2014,11.50,9.0,80.33333333333333,89.0,56.333333333333336,0.0,54.666666666666664,73.33333333333333,72.33333333333333,60.0,49.666666666666664,70.66666666666667,75.0,61.0,62.666666666666664,74.66666666666667,48.0,74.66666666666667,0.0,61.666666666666664,80.0,20.666666666666668,92.33333333333333,88.33333333333333,53.666666666666664,0.0,71.33333333333333,67.66666666666667,91.66666666666667,74.0
New York,2014,10.00,7.0,71.66666666666667,65.0,45.333333333333336,54.0,42.0,53.0,48.666666666666664,34.666666666666664,45.0,67.0,52.666666666666664,43.0,51.0,57.0,34.0,52.666666666666664,46.0,40.333333333333336,59.666666666666664,45.666666666666664,56.0,67.33333333333333,45.666666666666664,75.33333333333333,48.0,43.333333333333336,61.333333333333336,48.0
North Carolina,2014,10.80,9.333333333333334,80.0,74.0,52.0,73.66666666666667,53.333333333333336,65.66666666666667,64.33333333333333,52.0,52.666666666666664,95.0,65.0,53.0,62.333333333333336,67.66666666666667,49.666666666666664,65.0,74.66666666666667,47.333333333333336,74.0,50.666666666666664,60.0,70.0,60.666666666666664,85.0,65.33333333333333,53.333333333333336,80.33333333333333,61.0
North Dakota,2014,8.60,5.333333333333333,91.0,89.66666666666667,0.0,0.0,59.0,91.0,69.33333333333333,0.0,0.0,74.66666666666667,88.33333333333333,81.66666666666667,82.33333333333333,82.66666666666667,43.333333333333336,83.66666666666667,0.0,90.33333333333333,84.66666666666667,0.0,85.33333333333333,78.66666666666667,100.0,0.0,92.0,69.0,0.0,81.33333333333333
Ohio,2014,11.70,7.666666666666667,81.0,76.33333333333333,61.0,85.0,56.666666666666664,65.33333333333333,68.0,52.666666666666664,69.66666666666667,67.0,70.33333333333333,58.0,74.0,73.0,47.333333333333336,73.66666666666667,70.33333333333333,57.0,70.66666666666667,58.333333333333336,53.333333333333336,78.33333333333333,71.0,79.66666666666667,63.333333333333336,58.666666666666664,82.33333333333333,64.33333333333333
Oklahoma,2014,12.00,4.0,77.33333333333333,75.33333333333333,55.0,0.0,53.666666666666664,68.66666666666667,73.0,65.66666666666667,52.666666666666664,56.0,65.33333333333333,47.333333333333336,70.66666666666667,66.0,34.333333333333336,64.0,0.0,51.0,57.0,65.0,40.666666666666664,68.33333333333333,68.33333333333333,0.0,62.666666666666664,53.666666666666664,77.33333333333333,64.33333333333333
Oregon,2014,8.90,3.6666666666666665,36.333333333333336,44.333333333333336,28.666666666666668,0.0,36.0,31.333333333333332,30.0,20.666666666666668,26.0,31.333333333333332,31.333333333333332,26.333333333333332,30.333333333333332,33.0,17.0,32.666666666666664,28.666666666666668,23.666666666666668,34.0,21.0,34.333333333333336,33.333333333333336,25.666666666666668,0.0,28.333333333333332,25.333333333333332,39.333333333333336,28.333333333333332
Pennsylvania,2014,11.20,9.666666666666666,80.33333333333333,74.33333333333333,63.333333333333336,72.33333333333333,52.0,66.0,62.666666666666664,42.0,61.666666666666664,65.66666666666667,68.66666666666667,54.333333333333336,67.66666666666667,74.33333333333333,42.0,70.33333333333333,72.0,54.0,66.0,60.666666666666664,56.0,78.33333333333333,64.0,79.0,60.666666666666664,54.0,76.66666666666667,59.0
Rhode Island,2014,9.40,11.666666666666666,86.0,75.33333333333333,74.33333333333333,0.0,51.666666666666664,60.333333333333336,59.666666666666664,38.0,53.333333333333336,79.0,69.66666666666667,55.666666666666664,56.333333333333336,71.33333333333333,43.666666666666664,62.666666666666664,0.0,53.0,83.0,0.0,66.0,74.0,34.333333333333336,0.0,56.333333333333336,50.0,71.0,50.666666666666664
South Carolina,2014,12.00,5.0,74.66666666666667,74.33333333333333,54.666666666666664,0.0,47.0,68.66666666666667,71.0,57.333333333333336,49.0,79.0,65.66666666666667,48.0,59.666666666666664,66.33333333333333,48.666666666666664,65.66666666666667,0.0,50.333333333333336,71.66666666666667,61.666666666666664,56.333333333333336,66.33333333333333,65.0,0.0,64.33333333333333,60.333333333333336,78.66666666666667,65.0
South Dakota,2014,9.10,6.666666666666667,84.0,100.0,0.0,0.0,98.66666666666667,91.33333333333333,80.66666666666667,15.666666666666666,63.333333333333336,87.33333333333333,100.0,78.66666666666667,100.0,100.0,43.0,100.0,0.0,99.33333333333333,100.0,0.0,68.0,94.33333333333333,0.0,0.0,84.66666666666667,98.33333333333333,0.0,100.0
Tennessee,2014,13.00,7.0,84.66666666666667,78.66666666666667,75.33333333333333,0.0,59.666666666666664,66.66666666666667,80.66666666666667,70.33333333333333,71.0,71.66666666666667,68.66666666666667,49.0,85.66666666666667,81.0,61.333333333333336,79.66666666666667,82.0,60.0,68.33333333333333,56.666666666666664,63.333333333333336,77.66666666666667,67.66666666666667,100.0,66.0,57.333333333333336,80.0,59.666666666666664
Texas,2014,10.90,5.0,75.66666666666667,72.33333333333333,51.333333333333336,60.666666666666664,53.0,61.333333333333336,63.0,50.666666666666664,50.333333333333336,84.0,60.0,47.333333333333336,59.666666666666664,61.0,35.0,58.666666666666664,85.0,44.333333333333336,55.0,50.666666666666664,55.0,61.333333333333336,54.666666666666664,85.0,57.666666666666664,44.333333333333336,70.33333333333333,54.666666666666664
Utah,2014,7.10,6.333333333333333,70.0,74.33333333333333,66.0,0.0,42.333333333333336,71.66666666666667,56.0,41.333333333333336,52.333333333333336,65.0,63.666666666666664,77.0,66.33333333333333,61.333333333333336,30.333333333333332,67.66666666666667,0.0,47.0,75.33333333333333,48.666666666666664,47.666666666666664,71.0,62.333333333333336,0.0,70.0,63.666666666666664,85.0,64.0
Vermont,2014,7.90,10.666666666666666,76.0,75.33333333333333,0.0,0.0,29.666666666666668,64.33333333333333,55.0,0.0,0.0,80.0,76.33333333333333,71.0,64.0,74.0,16.0,68.0,0.0,61.666666666666664,86.33333333333333,0.0,0.0,85.66666666666667,0.0,0.0,66.0,57.666666666666664,0.0,66.33333333333333
Virginia,2014,9.70,11.0,58.0,57.333333333333336,37.0,0.0,46.333333333333336,47.333333333333336,45.666666666666664,33.666666666666664,41.0,48.0,47.333333333333336,35.666666666666664,43.333333333333336,49.333333333333336,20.0,44.666666666666664,43.0,33.666666666666664,47.666666666666664,38.666666666666664,46.666666666666664,52.333333333333336,40.666666666666664,68.66666666666667,45.333333333333336,35.666666666666664,55.333333333333336,38.666666666666664
Washington,2014,8.90,7.0,69.0,67.0,45.666666666666664,0.0,38.0,62.666666666666664,52.666666666666664,39.333333333333336,45.666666666666664,56.333333333333336,60.333333333333336,44.666666666666664,57.666666666666664,52.333333333333336,36.666666666666664,58.0,63.666666666666664,45.0,57.0,41.333333333333336,61.333333333333336,63.666666666666664,49.0,41.0,53.333333333333336,54.333333333333336,73.0,55.0
West Virginia,2014,14.10,9.0,93.0,91.66666666666667,76.66666666666667,0.0,88.33333333333333,79.33333333333333,100.0,99.66666666666667,92.33333333333333,85.0,84.33333333333333,59.666666666666664,84.33333333333333,81.66666666666667,54.0,90.33333333333333,0.0,77.0,84.66666666666667,0.0,56.333333333333336,92.33333333333333,84.0,0.0,76.33333333333333,78.0,96.33333333333333,83.33333333333333
Wisconsin,2014,9.00,7.0,74.33333333333333,71.0,58.0,0.0,50.666666666666664,67.0,60.666666666666664,43.666666666666664,57.666666666666664,69.33333333333333,66.66666666666667,54.666666666666664,72.0,67.33333333333333,45.666666666666664,67.33333333333333,0.0,52.666666666666664,71.0,62.666666666666664,54.333333333333336,75.66666666666667,63.666666666666664,0.0,60.333333333333336,61.333333333333336,79.33333333333333,62.0
Wyoming,2014,8.40,4.0,76.33333333333333,86.66666666666667,0.0,0.0,52.333333333333336,94.33333333333333,68.33333333333333,0.0,0.0,58.333333333333336,84.66666666666667,70.0,64.33333333333333,76.33333333333333,80.0,87.0,0.0,54.333333333333336,89.66666666666667,0.0,0.0,96.0,0.0,0.0,19.666666666666668,71.33333333333333,0.0,74.66666666666667
Alabama,2015,13.5,7.0,93.66666666666667,82.33333333333333,79.0,0.0,81.33333333333333,83.0,86.0,93.0,68.0,74.33333333333333,69.66666666666667,65.33333333333333,71.0,87.33333333333333,75.0,71.0,0.0,71.0,66.33333333333333,87.33333333333333,44.0,86.66666666666667,77.0,0.0,84.0,72.66666666666667,85.0,81.33333333333333
Alaska,2015,7.6,4.333333333333333,73.0,88.33333333333333,0.0,0.0,58.666666666666664,83.33333333333333,60.666666666666664,0.0,0.0,57.0,62.0,33.0,56.0,76.66666666666667,47.333333333333336,57.0,0.0,62.0,64.0,0.0,80.66666666666667,69.33333333333333,0.0,0.0,73.66666666666667,60.666666666666664,0.0,76.66666666666667
Arizona,2015,10.1,5.0,81.0,78.33333333333333,65.66666666666667,0.0,63.333333333333336,75.0,66.0,57.0,59.0,66.33333333333333,62.333333333333336,51.0,61.333333333333336,73.33333333333333,57.666666666666664,64.0,96.33333333333333,57.666666666666664,65.33333333333333,80.66666666666667,52.666666666666664,72.0,61.333333333333336,0.0,70.66666666666667,58.333333333333336,73.66666666666667,73.33333333333333
Arkansas,2015,12.6,4.0,85.33333333333333,81.33333333333333,72.33333333333333,0.0,62.333333333333336,83.0,88.33333333333333,80.33333333333333,56.333333333333336,74.66666666666667,66.0,61.333333333333336,67.33333333333333,79.33333333333333,67.66666666666667,73.33333333333333,0.0,63.333333333333336,68.0,65.33333333333333,46.333333333333336,79.66666666666667,71.33333333333333,0.0,85.33333333333333,73.66666666666667,86.0,79.33333333333333
California,2015,10,6.666666666666667,71.0,69.33333333333333,44.0,52.0,48.666666666666664,61.333333333333336,49.333333333333336,40.666666666666664,37.666666666666664,51.333333333333336,56.0,50.333333333333336,50.0,55.666666666666664,36.333333333333336,51.333333333333336,64.33333333333333,40.666666666666664,59.0,45.333333333333336,59.666666666666664,59.333333333333336,49.333333333333336,72.33333333333333,53.666666666666664,51.0,65.33333333333333,59.333333333333336
Colorado,2015,6.8,7.0,69.0,67.66666666666667,51.666666666666664,0.0,48.666666666666664,64.66666666666667,49.666666666666664,43.333333333333336,52.333333333333336,60.333333333333336,56.666666666666664,53.666666666666664,54.0,61.666666666666664,52.0,56.0,0.0,53.666666666666664,63.0,56.666666666666664,66.66666666666667,72.0,59.333333333333336,0.0,60.666666666666664,61.333333333333336,66.33333333333333,65.33333333333333
