states,year,y,NIH,cholesterol,diabetes,diabetes insipidus,diabetes insulin,diabetes mellitus,diabetes symptoms,diabetic,diabetic diet,diabetic ketoacidosis,endocrine,glucose,glycogen,hyperglycemia,hypertension,icd 10 codes,insulin,insulin syringes,ketoacidosis,obesity,polyphagia,prediabetes,sclerosis,signs of diabetes,sugar level,symptoms of diabetes,type 1 diabetes,type 2,type 2 diabetes
Idaho,2013,8.40,3.290547296040901,48.721958544201094,55.52109085935763,51.78991719835453,0.0,32.228707771397175,74.29253289415117,53.57690595943674,27.071520874863687,55.98457372095095,37.1541383161101,92.82992827622907,61.67465615919892,29.92344273904711,48.09528799045449,222.4043808547355,52.16812267482559,0.0,43.51081566880738,33.578721038373445,29.937981545933475,26.034466989791227,28.838700986929094,58.62866164012789,0.0,62.42247451073294,68.3688747193229,103.31583416861882,69.53991002416721
Illinois,2013,9.80,3.9075249140485697,47.19256971097506,43.83244015212444,26.826431930082922,37.92995421053378,19.21326809448678,60.42048318362501,39.865280737590375,22.93559407453729,35.50873425819574,24.769425544073396,67.11647396497312,35.31796549287459,27.2031297627701,38.02405247108581,143.24349953355846,34.62687618591043,72.69968045360943,25.841448899748542,21.22075307257801,26.94418339134013,19.966282954576727,25.367375868132076,44.43680306850963,117.5718715255736,48.65281101571832,41.92165569209511,75.71236702433136,50.03481331007153
Indiana,2013,11.00,4.113184120051127,54.62102975807298,52.374146438179466,40.61223722748665,74.37245923634073,26.805607906017844,68.7437130099407,54.08474393061624,38.539317912132326,48.72731416453138,35.361614099104784,94.1373920547675,49.02344463936324,32.46240151690565,46.03993380282823,163.347850345286,55.12963182230477,0.0,40.41867648422208,28.585602668355083,36.42454421421906,24.859979757169064,28.70518848235998,51.41640564471533,0.0,58.44457172328427,61.89774665946929,103.71016941353723,68.9745449020195
Iowa,2013,9.30,4.318843326053683,52.436188567750065,50.12632899448077,41.35741589221117,0.0,22.931965145032606,68.7437130099407,51.545554074718765,26.883524202121574,46.65381143412579,36.66526807510865,86.72843064304968,53.76764895930162,42.07417403308442,43.573508777676714,109.31740753876831,42.14455325258836,0.0,36.88480313041031,30.83250593486334,40.24995296731056,22.511005291924743,29.105725996067328,56.76743428647303,0.0,57.22060163483853,57.67744575086911,97.40080549484294,64.4516239248379
Kansas,2013,9.50,3.4962065020434574,47.848022068071934,45.6306941070834,30.55232525370555,0.0,22.00229088239615,67.20237415321559,50.022040161180286,30.831454329705863,40.951678925510414,28.680387472084988,73.2179715981525,37.69006765284378,29.92344273904711,41.107083752525206,150.78263108795628,40.777702876828734,0.0,34.896999368891194,22.21937674658168,25.613606433743087,19.77053508247303,24.83332584985561,53.51028641757705,0.0,52.93670632527842,45.01654302506858,83.9934071676176,54.275051726179285
Kentucky,2013,10.60,4.318843326053683,52.217704448717775,51.25023771633012,41.35741589221117,0.0,25.411096512063157,71.82639072339097,59.41704262800094,42.67524471245873,51.31919257753837,35.850484340106235,79.31946923133188,37.69006765284378,34.63865189792726,48.30082340921711,233.71307818633224,50.3456555071461,0.0,39.97694231499561,27.337323075850495,28.108438229237542,31.51540740869464,30.44085104175849,59.093968478541605,0.0,64.87041468762443,55.98932538742904,95.82346451516938,66.147719291281
Louisiana,2013,11.60,3.290547296040901,50.469831496459435,46.08025759582313,35.76857590677723,0.0,23.861639407669063,61.96182204035014,53.06906798825725,46.059184821816686,40.951678925510414,33.89500337610044,73.65379285766532,35.581532399537835,33.18781831057952,46.656540059116104,213.6087273746047,45.10606240006754,0.0,33.79266394582502,21.34558103182847,37.25615481271721,23.293996780339516,27.103038427530585,53.7429398367839,0.0,55.078653980058476,41.64030229818844,83.9934071676176,53.42700404295773
Maine,2013,9.60,5.1414801500639085,63.79736275742924,53.94761864876855,45.82848788055833,0.0,19.36821380492619,67.5106419245606,53.06906798825725,32.33542771164274,54.94782235574816,43.67240819612941,92.39410701671626,52.97694823931189,39.535215255225886,47.889752571691865,198.5304642658091,48.52318833946659,0.0,45.71948651493973,29.08491450535692,31.601202742929782,24.66423188506537,31.642463582880534,40.24904152278621,0.0,52.63071380316699,54.582558417895655,91.88011206598546,66.7130844134287
Maryland,2013,9.80,61.69776180076689,54.62102975807298,51.025455971960255,31.297503918430074,0.0,24.016585118108473,61.34528649766009,43.42014653584684,26.319534183895247,36.28629778209783,41.06510024412169,83.24186056694718,44.279240319424865,32.82510991374259,47.273146315403984,162.091328419553,39.86646929298899,0.0,30.03792350740002,28.710430627605543,27.609471870138652,35.6261127228722,29.773288518912906,44.90210990692334,0.0,45.8988783167154,44.17248284334855,89.5141005964751,60.494068069803994
Massachusetts,2013,8.50,10.488619506130371,50.688315615491724,44.95634887397379,33.71933457878479,41.89648536980528,17.353919569213865,53.0220566713444,34.532982040205674,18.047680583242457,29.806601749580366,31.776565665094164,74.52543537669094,43.224972692771885,26.115004572259295,39.668335821186815,180.93915730554755,39.63866089702905,0.0,26.283183068975013,22.843516542833974,27.276827630739387,30.14517230396879,29.506263509774676,37.68985391151079,110.36227563013746,40.08502039659811,45.01654302506858,77.28970800400492,50.88286099329308
Michigan,2013,10.30,4.524502532056238,47.629537949039644,44.73156712960392,36.32745990532062,30.492708286899703,22.777019434593196,59.18741209824491,46.467174362923814,30.643457656963754,37.06386130599993,28.354473978084023,74.96125663620376,47.17847629272054,29.016671746954774,40.69601291499995,158.3217626423541,38.95523570914924,72.69968045360943,31.36312601507943,23.966968176088105,22.786130398849366,20.945022315095194,27.904113454945282,51.64905906392219,126.44522031995649,49.26479605994119,43.89112944944186,83.59907192269921,53.99236916510543
Minnesota,2013,7.40,4.318843326053683,49.15892678226568,46.08025759582313,32.228977249335735,0.0,22.31218230327497,63.503160897075276,39.865280737590375,22.55960072905307,39.13736403640552,29.169257713086434,76.704541674255,41.90713815945567,32.28104731848719,40.490477496237325,179.68263537981457,40.32208608490886,0.0,32.246594353532366,23.59248429833673,25.447284314043454,31.51540740869464,26.969525922961466,44.66945648771649,0.0,49.26479605994119,47.54872357022869,84.38774241253599,56.81919477584394
Mississippi,2013,12.90,2.4679104720306757,53.091640924846935,51.924582949439724,30.73861991988668,0.0,28.819902141730168,77.06694283625639,65.00326031097538,41.35926800326396,52.09675610144046,39.76144626811782,82.80603930743438,36.89936693285405,38.99115265997048,52.00046094694438,150.78263108795628,41.68893646066849,0.0,37.32653729963679,27.462151035100952,42.91110688250465,14.289594663569618,30.173826032620255,64.21234370109245,0.0,63.34045207706725,45.297896418975256,93.8517882905774,60.77675063087785
Missouri,2013,9.60,4.318843326053683,50.03286325839485,46.75460282893273,34.65080790969044,36.69041322326143,22.931965145032606,65.35276752514542,48.75244523323154,36.09536116648491,50.02325337103487,26.56194976107871,76.704541674255,43.75210650609838,30.467505334302512,43.367973358914085,180.93915730554755,42.60017004450823,0.0,35.78046770734414,22.843516542833974,33.59706817932534,17.421560617228714,27.2365509320997,52.579672740749615,126.99980461960543,55.384646502169915,48.95549053976208,85.96508339220956,59.64602038658244
Montana,2013,7.70,6.169776180076689,53.9655774009761,56.644999581206974,0.0,0.0,25.10120509118434,77.99174615029148,51.03771610353927,25.755544165668923,0.0,29.984041448088853,96.31649835233158,68.79096263910648,32.09969312006872,48.30082340921711,376.95657771989073,56.26867380210445,0.0,35.338733538117665,28.08629083135325,0.0,36.40910421128697,30.707876050896722,0.0,0.0,62.42247451073294,64.4299272046294,110.41386857714988,74.06283100134881
Nebraska,2013,9.10,4.935820944061351,53.52860916291152,53.04849167128907,45.0833092158338,0.0,32.228707771397175,66.58583861052553,47.9906882764623,21.43162069260042,50.800816894936965,33.89500337610044,81.06275426938313,41.64357125279243,34.275943501090325,46.03993380282823,155.80871879088818,45.78948758794735,86.75495200797393,42.62734733035443,28.585602668355083,32.765457580827196,31.711155280798334,30.44085104175849,55.13886035202504,0.0,58.75056424539571,47.83007696413536,97.79514073976134,59.080655264434746
Nevada,2013,9.60,2.0565920600255634,47.19256971097506,43.83244015212444,27.94419992716971,0.0,21.382508040638513,66.89410638187054,42.6583895790776,25.94354083841103,32.916855845188756,27.21377674908064,67.11647396497312,36.63580002619081,27.747192358025504,39.05172956489894,94.23914442997268,36.22153495762999,0.0,28.27098683049413,20.09730143932388,13.638413815369693,24.076988268754288,22.296588263042402,40.714348361199924,0.0,52.63071380316699,39.67082854084168,83.20473667778082,48.056035382554576
New Hampshire,2013,9.20,5.1414801500639085,56.5873868293636,51.025455971960255,35.582281240596096,0.0,21.69239946151733,65.0444997538004,45.959336391744316,23.123590747279398,39.39655187770622,34.220916870101405,82.80603930743438,47.44204319938378,42.07417403308442,40.284942077474696,145.7565433850244,38.27181052126943,0.0,31.142258930466195,28.08629083135325,0.0,17.22581274512502,30.44085104175849,44.66945648771649,0.0,54.16067641372417,49.518197327575436,98.58381122959811,64.16894136376405
New Jersey,2013,9.20,3.9075249140485697,55.93193447226673,47.204166317672474,27.385315928626316,29.253167299627357,20.917670909320282,55.48819884210461,38.849604795231386,22.93559407453729,29.288226066978964,29.169257713086434,71.47468656010125,37.162933839517294,24.66417098491156,39.46280040242419,157.0652407166211,36.904960145509804,84.33162932618694,24.737113476682367,23.21800042058535,22.786130398849366,24.076988268754288,26.16845089554677,39.7837346843725,144.74650220837125,42.5329605734896,39.67082854084168,78.8670489836785,51.165543554366934
New Mexico,2013,10.70,6.581094592081802,51.78073621065319,55.29630911498776,38.5629958994942,0.0,30.83419637744249,74.29253289415117,52.815149002667496,35.34337447551648,57.53970076875514,33.24317638809851,93.26574953574188,52.18624751932216,31.91833892165025,54.05581513457064,193.50437656287724,46.700721171787094,0.0,40.19780939960884,29.70905430160921,17.630144688160826,35.6261127228722,32.176513601157,42.34292229564792,0.0,67.62434738662735,50.92496429710883,103.71016941353723,69.82259258524105
New York,2013,10.50,4.935820944061351,48.28499030613652,41.809404452795626,27.57161059480745,37.92995421053378,18.12864812141091,50.555914500584194,34.78690102579542,19.92764731066355,26.955535495272677,31.12473867709223,63.194082629357816,35.84509930620108,23.031983199145355,36.174233702222175,118.11306101889909,33.94345099803062,60.098402508317136,22.74930971516325,22.094548787331224,21.788197680651585,22.706753164028434,25.10035085899384,34.665359461821645,113.68978142803105,39.1670428302638,35.169174238334826,69.79733835055546,46.35994001611147
North Carolina,2013,11.40,6.581094592081802,53.52860916291152,47.653729806412215,32.41527191551686,50.07745588580276,22.15723659283556,63.19489312573024,48.49852624764179,30.831454329705863,42.24761813201391,44.324235184131346,77.14036293376782,40.06216981281297,27.747192358025504,43.984579615201966,207.32611774593988,43.283595232388045,84.33162932618694,28.27098683049413,26.58835532034774,25.114640074644193,27.208954222413386,26.034938390977654,48.857218033439906,129.21814181820116,50.794758670498375,45.57924981288193,89.90843584139348,57.38455989799164
North Dakota,2013,8.90,4.524502532056238,57.679807424525066,57.31934481431658,0.0,0.0,45.7089845796258,78.91654946432655,55.86217682974447,0.0,0.0,40.739186750120716,114.18516999235688,71.42663170573891,40.26063204889975,59.19420060363629,207.32611774593988,54.67401503038489,0.0,57.42544199944121,29.209742464607377,0.0,33.08139038552419,33.77866365598639,63.74703686267873,0.0,69.46030251929596,64.4299272046294,0.0,75.47624380671807
Ohio,2013,10.30,4.935820944061351,52.436188567750065,50.12632899448077,37.07263857004515,52.804446057801925,22.931965145032606,62.88662535438522,49.51420219000078,35.15537780277437,41.210866766811115,29.984041448088853,82.37021804792157,41.38000434612919,33.913235104253395,47.067610896641355,144.50002145929145,44.1948288162278,104.2028753168402,33.57179686121178,25.58973164634407,34.4286787778235,22.706753164028434,29.239238500636443,52.114365902335905,130.88189471714796,52.018728758944114,51.487671084922184,94.24612353549581,59.363337825508594
Oklahoma,2013,11.00,2.673569678033232,48.94044266323339,49.67676550574104,34.837102575871576,0.0,24.79131367030552,70.90158740935588,56.877852772103466,36.84734785745334,43.8027451798181,28.354473978084023,78.01200545279343,45.59707485274107,36.452193882111935,43.77904419643934,154.5521968651552,45.561679191987416,0.0,36.88480313041031,21.595236950329387,27.276827630739387,20.357778698784113,26.969525922961466,56.30212744805932,0.0,61.50449694439863,52.05037787273554,94.64045878041419,58.232607581213195
Oregon,2013,9.20,3.0848880900383446,32.5541337358115,36.864206076658505,19.93352928138106,0.0,22.00229088239615,38.533471418128194,29.70852131400047,15.415727164852932,23.326905717062896,19.065939399056496,48.376159805922185,25.565989946334597,19.22354503235754,27.95281695171714,96.75218828143862,25.970157139432825,67.36837055367808,21.2032401228706,16.85177449881195,13.305769575970434,26.034466989791227,17.08960058484687,24.66126243592681,0.0,29.375282122697854,31.230226723641326,60.33329247251405,38.16214574496981
Pennsylvania,2013,10.10,7.19807221008947,53.52860916291152,49.67676550574104,36.32745990532062,50.82118047816617,23.396802276350837,65.96930306783547,46.975012334103305,25.567547492926813,42.506805973314606,31.939522412094643,81.06275426938313,47.44204319938378,32.64375571532412,48.50635882797974,187.22176693421238,43.055786836428105,88.69361015340351,35.78046770734414,25.215247768592693,30.436947905032365,28.579189327139236,29.63977601434379,50.951098806301616,119.2356244245204,48.95880353782976,46.70466338850865,84.7820776574544,54.55773428725313
Rhode Island,2013,9.20,9.254664270115034,58.33525978162194,51.25023771633012,35.582281240596096,0.0,19.21326809448678,63.8114286684203,43.42014653584684,24.627564129216267,32.657668003888055,27.70264699008209,86.29260938353687,42.96140578610865,32.28104731848719,45.62886296530297,257.58699477525863,42.14455325258836,0.0,37.54740438425002,32.08078552736794,0.0,43.45602760701994,28.57167597779086,26.987796627995376,0.0,47.12284840516114,44.7351896311619,93.8517882905774,56.81919477584394
South Carolina,2013,12.50,4.524502532056238,54.62102975807298,50.12632899448077,43.592951886384746,0.0,27.27044503733607,63.8114286684203,52.561230017077754,40.60728131229553,34.99035857559434,38.29483554511348,78.01200545279343,45.069941039414594,29.92344273904711,47.68421715292923,207.32611774593988,43.055786836428105,0.0,32.025727268919134,28.710430627605543,37.921443291515736,27.404702094517077,27.63708844580705,54.906206932818186,0.0,55.996631546392784,52.33173126664222,97.79514073976134,64.4516239248379
South Dakota,2013,9.10,4.524502532056238,58.99071213871882,67.43452331096069,0.0,0.0,43.38479892303466,89.0893859187124,64.4954223397959,11.843790382752863,51.83756826013977,46.116759401136655,130.74637785384374,68.26382882578,49.50969616824158,59.60527144116154,199.78698619154207,68.34251878798112,0.0,64.49318870706473,36.574592060384454,0.0,31.90690315290203,40.05375137073485,0.0,0.0,89.04382393442788,79.0603036877767,0.0,77.73770429530887
Tennessee,2013,12.20,4.524502532056238,54.62102975807298,51.69980120506986,34.837102575871576,0.0,25.25615080162375,66.89410638187054,58.655285671231695,41.923258021490284,56.50294940355235,32.42839265309609,77.57618419328062,35.31796549287459,36.99625647736734,52.00046094694438,262.61308247819056,47.38414635966691,118.25814687120469,35.5596006227309,24.591107972340403,30.104303665633108,27.01320635030969,28.97221349149821,56.06947402885246,166.3752898946796,56.30262406850422,46.42330999460197,94.64045878041419,61.90748087517325
Texas,2013,10.90,3.0848880900383446,48.06650618710422,44.95634887397379,28.689378591894236,37.43413781562484,21.382508040638513,58.26260878420984,44.68974146379558,30.267464311479536,33.953607210391546,36.33935458110768,67.55229522448593,36.89936693285405,27.747192358025504,38.22958788984844,129.42175835049582,35.08249297783031,99.35622995326622,26.94578432281472,18.724193887568834,25.613606433743087,23.48974465244321,21.896050749335053,43.506189391682206,129.21814181820116,47.428840927272574,37.98270817740161,77.68404324892333,48.338717943628424
Utah,2013,7.10,4.318843326053683,44.57076028258755,47.878511550782086,34.46451324350931,0.0,23.396802276350837,71.20985518070091,41.38879465112886,25.379550820184704,42.24761813201391,23.465771568069535,74.96125663620376,57.721152559250264,29.56073434221018,35.5576274459343,116.85653909316612,38.7274273131893,0.0,27.608385576654424,25.839387564844987,27.94211610953791,22.90250103613213,26.435475904685003,48.857218033439906,0.0,61.50449694439863,52.05037787273554,95.03479402533259,59.64602038658244
Vermont,2013,7.80,8.226368240102254,58.33525978162194,52.374146438179466,0.0,0.0,28.200119299972528,73.36772958011609,43.16622755025709,0.0,0.0,41.06510024412169,87.16425190256251,50.6048460793427,32.28104731848719,47.889752571691865,242.508731666463,48.29537994350666,0.0,40.63954356883532,30.83250593486334,0.0,0.0,32.84407612400258,0.0,0.0,53.5486913695013,49.79955072148211,0.0,55.97114709262239
Virginia,2013,9.80,10.899937918135485,53.52860916291152,46.97938457330261,30.36603058752442,0.0,18.593485252729142,62.5783575830402,42.6583895790776,26.883524202121574,33.17604368648945,27.376733496081126,72.34632907912687,39.27146909282324,24.66417098491156,39.46280040242419,128.16523642476284,35.310301373790246,87.23961654433133,28.712720999720606,22.593860624333058,20.956587082153433,29.7536765597614,24.69981334528649,43.04088255326849,118.68104012487144,50.1827736262755,42.20300908600179,83.59907192269921,51.448226115440775
Washington,2013,8.60,4.524502532056238,44.78924440161984,42.933313174644965,26.081253265358395,0.0,17.663810990092685,60.42048318362501,38.08784783846214,21.995610710826742,28.51066254307687,25.095339038074364,70.60304404107563,41.64357125279243,25.20823358016696,33.296737839545415,153.2956749394222,35.08249297783031,85.30095839890174,25.841448899748542,20.3469573578248,20.956587082153433,27.99194571082816,24.29927583157914,40.01638810357935,98.16142103786096,44.67490822826965,45.01654302506858,82.41606618794404,56.81919477584394
West Virginia,2013,13.00,5.55279856206902,61.61252156710632,59.567162258015266,50.85844386744888,0.0,31.29903350876072,68.43544523859568,76.17569567692428,53.76704840424315,41.470054608111816,36.66526807510865,98.49560464989563,59.03898709256649,38.08438166787814,60.427413116212044,211.0956835231388,56.4964821980644,0.0,35.78046770734414,32.58009736436977,0.0,9.983141477288363,35.24730120624667,54.208246675197614,0.0,59.97453433384145,56.83338556914907,117.90623823059936,84.80476832215513
Wisconsin,2013,8.20,5.1414801500639085,52.436188567750065,45.18113061834366,31.111209252248944,0.0,22.31218230327497,67.5106419245606,44.68974146379558,26.13153751115314,35.50873425819574,32.91726289409754,79.31946923133188,42.434271972782156,32.09969312006872,41.51815459005045,213.6087273746047,41.233319668748614,0.0,29.375322253560313,25.340075727843153,31.10223638383089,31.123911664487252,27.904113454945282,52.34701932154276,0.0,57.22060163483853,52.33173126664222,87.54242437188313,59.9287029476563
Wyoming,2013,8.60,2.8792288840357885,57.02435506742819,56.644999581206974,0.0,0.0,23.861639407669063,75.21733620818624,57.13177175769321,0.0,0.0,41.39101373812265,100.23888968794688,25.829556852997836,29.92344273904711,51.58939010941913,194.7608984886102,56.4964821980644,0.0,39.09347397654267,29.833882260859674,0.0,0.0,36.448913747368714,0.0,0.0,30.5992522111436,70.05699508276297,0.0,73.49746587920112
Alabama,2014,12.90,4.785939017133877,55.83187326638771,52.97534396709832,35.277862142723535,0.0,29.947280303868467,71.27492755421324,63.610313173820145,54.819224624824855,56.7694595278722,38.963355523983026,84.85258899170344,38.56349983470402,33.22292192760492,54.46477485669762,303.12515048276276,49.07390828722901,0.0,43.15720186285107,23.354540161882863,45.55201010551433,33.160419576199324,29.981898047897307,52.48018973106805,0.0,63.8491492168328,57.05475860683161,104.73429293530195,72.67790749280168
Alaska,2014,7.40,3.190626011422585,43.94371774198576,55.41353971453798,0.0,0.0,28.14141415489148,74.44270211217827,41.89594923898194,0.0,0.0,32.469462936652526,84.85258899170344,41.868942677678646,35.63038003830093,50.54331106701539,220.25640430761896,44.12347017053485,0.0,35.60469153685213,23.02866285729845,0.0,44.8878850360747,25.616717489199612,0.0,0.0,58.89533591552681,41.49436989587754,0.0,67.4617897301604
Arizona,2014,10.00,3.418527869381341,48.40177606363649,50.315494060800496,35.47830454126174,0.0,24.379193011189408,64.30582352669018,48.79345307710702,33.094568940172046,42.07911693074738,33.28119951006883,81.92663764716193,44.62347838015751,29.04999453573184,47.057565476186745,239.88321261225826,42.401578651684716,128.88608219919877,30.425827313310002,22.48553401632443,29.27106352787803,40.23733838819308,22.744888174266922,43.203388515980265,0.0,54.76715816443848,47.90158877685863,97.42724924214136,63.28889552004738
Arkansas,2014,12.70,3.418527869381341,58.37933516447384,54.74857723796353,33.072995758803316,0.0,23.024793399456662,69.37426281943422,70.25235390682948,48.93123383178811,45.06698322168802,41.39856524423197,97.39238046830985,46.827106942140595,38.51932977113614,51.63260656414935,364.1863318749739,49.934854046654074,0.0,43.588773881479575,24.766675148415313,32.21549003659948,34.17140797791272,28.373673631535,53.54039558422094,0.0,65.77563216734069,61.6313435218181,113.66512411583157,81.02369591302771
California,2014,10.30,4.102233443257609,45.64202567404318,44.109177612772235,25.456184614351645,39.77497793750275,19.864527638746925,53.85216748540556,37.042150241782814,22.130724015207075,31.37259605487674,28.57312738425422,74.82075581041829,39.389860545447675,25.198061558618228,35.075315007713264,200.62959600297967,33.79212105743401,95.16320047682777,24.38381905251085,19.769889811454327,23.209008951098554,42.663710552305226,19.98793203193154,34.456690227468926,113.95027765424511,42.10741306110094,40.27394725188114,82.4072149839779,53.204401178940934
Colorado,2014,7.20,3.418527869381341,42.24540980992833,42.11429018304887,25.85706941142805,0.0,16.85475072378527,58.60382932235311,36.531224031551325,25.582304824918268,26.890796618465778,31.82007367791947,70.22283226899594,41.04258196693499,23.593089484820887,34.4217377094329,228.979430220792,35.51401257628415,0.0,25.89432111771064,19.0095094340907,19.398574645694318,45.8988734377881,22.515141829072306,41.878131199539155,0.0,47.8868619126246,45.155637827866734,82.00126811213563,52.85665999476485
Connecticut,2014,9.20,7.292859454680194,54.55814231734464,48.76391494879343,34.47609254857073,0.0,26.1850591601664,52.58505766221955,39.341318187824506,19.491279866604394,43.5730500762177,37.50222969183366,83.5986098440428,52.33617834709832,30.173474987389977,45.96826997905279,348.92103652692117,45.414888809672455,0.0,32.15211538782404,24.658049380220508,30.31027288389737,29.723059010373788,27.33981507815923,42.14318266282738,0.0,42.65783676124605,47.59648311585953,94.1796742674033,59.11600130993437
Delaware,2014,11.10,8.66027060243273,63.68654745215328,59.846622891701024,0.0,0.0,25.884081468670235,74.12592465638177,54.669104494769115,34.10973976655769,0.0,44.80785885258048,106.17023450193436,48.7552819338758,31.457452646427846,50.54331106701539,366.3670883532672,47.56725320823514,0.0,39.27305369519447,29.8720862535711,0.0,35.58679174031147,26.88032238777,54.60060143737384,0.0,61.92266626632492,48.511800098856824,0.0,62.24567196751913
District of Columbia,2014,8.40,24.157596943628143,45.00516019952165,44.33083177163039,30.467244577806692,0.0,16.102306495044854,53.21861257381255,35.25390850597261,19.694314031881525,29.629674051828033,29.384863957670536,62.698957383032095,31.677160578506875,26.482039217656098,40.73965159280982,185.36430065492684,30.348338019733728,0.0,24.38381905251085,20.747521725207562,20.437784001713656,37.40657086339558,20.906917412709998,41.34802827296271,0.0,34.95190495921451,42.10458121787573,70.63475570055247,50.77021288970834
Florida,2014,11.20,3.190626011422585,49.88779550418673,45.217448407062996,33.473880555879724,45.59003319152362,26.034570314418318,53.53539002960906,47.5161375515283,30.861193122123623,39.58922835496351,34.09293608348515,73.56677666275766,39.665314115695566,29.04999453573184,44.22539718363847,261.6907773951909,40.24921425312204,120.10889380570495,28.052181210853195,18.79225789770109,30.829877561907036,30.329652051401823,22.630015001669616,36.84215339706293,129.03958382763832,42.93304861131861,42.71479253987393,84.84289621503143,57.02955420487786
Georgia,2014,11.50,3.418527869381341,45.429737182536,44.33083177163039,28.262378193886473,37.68155804605524,18.961594564258426,61.13804896872513,45.472432710602355,29.642988130460846,32.119562627611906,33.605894139435364,68.13286702289489,34.15624271073785,23.914083899580355,38.77891969796871,246.42548204713805,35.08353969657162,121.03280837344113,26.541679145653404,18.357754824921876,24.42141986645445,32.75602421551397,20.79204424011269,51.154932414626934,132.16150924282312,52.565463363858036,41.189264234878436,84.03100247134692,52.85665999476485
Idaho,2014,7.60,2.9627241534638284,48.189487572129316,54.97023139682169,40.89024930179319,0.0,26.937503388906812,72.22525992160276,51.85901033849594,32.48546644434066,34.60945120339577,36.20345117436756,93.63044302532793,52.887085487594085,34.18590517188333,47.275424575613535,327.11347174398855,54.02434640392317,0.0,30.85739933193851,25.85293283036335,22.51620271375233,34.57580333859808,23.663873555045384,49.829675098185824,0.0,63.02351366661513,68.6487737247974,107.16997416635549,63.98437788839956
Illinois,2014,10.10,4.102233443257609,46.06660265705753,45.882410883637455,31.2690141719595,42.1010000391111,19.864527638746925,60.50449405713213,41.89594923898194,24.77016816380975,32.61754034276868,28.735474698937484,73.56677666275766,34.98260342148151,27.284525254554765,39.43249699624908,250.7869950037246,36.590194775565486,85.00014023172966,26.75746515496766,20.63889595701276,31.869086917926374,30.329652051401823,24.008493072837307,47.44421192859183,114.47059855677591,49.538133013059934,46.07095481086403,83.2191087276624,56.68181302070178
Indiana,2014,10.70,4.102233443257609,53.708988351315924,55.41353971453798,39.88803730910218,69.78066304825043,30.699724532608883,70.00781773102723,57.479198651042296,42.23110637764285,52.53664894903962,38.801008209299766,99.48234571441091,54.5398069090814,36.59336328257933,45.31469268077242,292.2213680912964,56.82242012205464,0.0,38.84148167656596,26.07018436675296,27.365846375175906,31.94723349414325,26.88032238777,57.51616753354428,0.0,60.27139516588959,66.8181397588028,109.60565539740902,78.9372488079712
Iowa,2014,9.40,4.102233443257609,50.73694947021544,52.53203564938201,39.88803730910218,0.0,21.519904941975835,67.1568206288587,52.625399653843175,29.846022295737978,62.24721439459671,39.61274478271608,92.37646387766729,52.06072477685043,34.18590517188333,47.49328367504033,276.9560727432437,44.76917949010365,0.0,41.86248580696554,26.178810134947764,39.14355241006174,34.980198699283434,25.27209797140769,55.3957558272385,0.0,59.44575961567192,59.495603894824406,100.26887734503714,72.67790749280168
Kansas,2014,10.30,3.190626011422585,43.09456377595705,43.887523453914085,25.456184614351645,0.0,20.31599417599117,62.088381336114644,46.74974823618107,25.582304824918268,38.84226178222835,29.384863957670536,69.38684617055551,37.73713912396036,27.766016876693968,36.81818780312759,194.08732656809988,38.5273227342719,0.0,29.56268327605298,17.814625983947856,21.130590239059877,27.49888452660432,22.055649138683076,49.56462363489761,0.0,53.39109891407571,43.93521518387033,85.65478995871594,55.63858946817353
Kentucky,2014,12.40,4.102233443257609,51.58610343624415,52.31038149052386,37.28228612810556,0.0,27.388969926151063,69.69104027523072,61.56660833289419,40.403798890148686,50.79372694599092,35.55406191563451,84.01660289326301,44.07257123966174,33.86491075712386,46.839706376759956,294.4021245695897,47.56725320823514,0.0,39.704625713822985,23.13728862549325,34.986714985984385,39.2263499864797,26.535702869978078,57.25111607025606,0.0,59.996183315817035,51.25775104784872,91.33804616450752,67.1140485459843
Louisiana,2014,11.20,2.9627241534638284,49.2509300296652,48.54226078993528,33.072995758803316,0.0,26.1850591601664,62.088381336114644,55.94642002034784,43.65234553458276,42.826083503482536,32.30711562196926,76.49272800729915,34.43169628098573,37.55634652685774,47.275424575613535,276.9560727432437,44.33870661039112,0.0,34.3099754809666,19.878515579649132,32.388691595936045,34.980198699283434,24.123366245434614,54.60060143737384,0.0,52.290251513785485,43.93521518387033,84.84289621503143,55.63858946817353
Maine,2014,9.50,5.013840875092633,61.139085554067144,54.74857723796353,50.31104203308869,0.0,24.98114839418174,69.69104027523072,55.180030705000604,33.5006372707263,57.765414958185744,42.69734376169807,91.54047777922686,61.15069259503066,31.296955439048116,49.236156470454645,403.43994848425257,47.35201676837887,0.0,37.97833763930893,26.830564744116586,37.41153681669618,33.76701261722736,28.603419976729615,51.68503534120339,0.0,47.33643821247949,51.867962369846914,105.14023980714421,69.20049565104081
Maryland,2014,10.00,68.37055738762682,54.77043080885181,53.64030644367278,36.48051653395275,0.0,27.84043646339531,63.35549115930066,46.494285131065325,29.03388563462946,42.577094645904154,46.268984684729844,88.61452643468536,44.07257123966174,31.778447061187318,49.67187466930823,357.64406244009416,43.90823373067859,0.0,33.44683144370958,27.69957088967502,27.19264481583935,41.45052447024916,29.637278530105384,42.67328558940382,0.0,47.061226362406934,49.122011420855024,95.39751488293007,63.98437788839956
